nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,compl_encuesta,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
CUSCO,URUBAMBA,MACHUPICCHU,PARAGUACHAYOC,362225,0813040046,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,5,0,0,Sin servicio,Otro,No,No,Si,No,-13.171845000000019,-72.52620300000001
CUSCO,URUBAMBA,MARAS,MISTIRACCAY,362235,0813050008,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,62,8,40,Sin servicio,Otro,No,No,No,Si,-13.337982000000011,-72.19729999999998
HUANCAVELICA,HUANCAVELICA,ACORIA,ANDABAMBILLA,362560,0901030006,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,Si,Si,-12.497445000000027,-74.74678999999998
HUANCAVELICA,HUANCAVELICA,HUANDO,YANACCOLLPA,363564,0901190016,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,153,142,442,0,0,Sin servicio,Otro,No,No,Si,Si,-12.584092999999996,-74.953573
HUANCAVELICA,HUANCAVELICA,HUANDO,PROGRESO,363594,0901190050,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,10,52,0,0,Sin servicio,Otro,No,No,Si,No,-12.58398699999998,-75.002025
HUANCAVELICA,HUANCAVELICA,HUANDO,PROGRESO,363596,0901190052,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,47,41,123,0,0,Sin servicio,Otro,No,No,Si,Si,-12.583630000000028,-74.94801999999999
HUANCAVELICA,HUANCAVELICA,HUANDO,LIBERTADORES,363597,0901190053,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,62,54,181,0,0,Sin servicio,Otro,No,No,Si,Si,-12.58552800000001,-74.94818700000002
HUANCAVELICA,ACOBAMBA,CAJA,CCANCCAYLLO,363876,0902040027,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,9,0,0,Sin servicio,Otro,No,No,No,Si,-12.885737000000006,-74.48078299999997
HUANCAVELICA,ACOBAMBA,CAJA,TANCARPAMPA,363877,0902040028,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,8,0,0,Sin servicio,Otro,No,No,Si,No,-12.881629999999973,-74.47292499999998
HUANCAVELICA,ACOBAMBA,CAJA,SAN VICENTE,363891,0902040042,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,3,0,0,Sin servicio,Otro,No,No,No,Si,-12.965419999999995,-74.449700000000007
HUANCAVELICA,ACOBAMBA,CAJA,POCCOCHUYMA,363893,0902040045,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,9,0,0,Sin servicio,Otro,No,No,No,Si,-12.89067,-74.49529999999999
HUANCAVELICA,ANGARAES,LIRCAY,SUCCAMARCA,364154,0903010053,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,6,28,0,0,Sin servicio,Otro,No,No,No,Si,-12.976578000000018,-74.836993
HUANCAVELICA,ANGARAES,LIRCAY,QUITASOL,364156,0903010055,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,5,0,0,Sin servicio,Otro,No,No,Si,Si,-12.976627000000008,-74.83703000000003
HUANCAVELICA,ANGARAES,LIRCAY,SAN MIGUEL,364166,0903010067,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,10,0,0,Sin servicio,Otro,No,No,No,Si,-13.054185000000018,-74.684393
HUANCAVELICA,ANGARAES,LIRCAY,LAMBRAN (ACCOPUCRO),364182,0903010086,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,9,0,0,Sin servicio,Otro,No,No,No,Si,-13.134792000000004,-74.79360500000001
HUANCAVELICA,ANGARAES,LIRCAY,PACCHAPAMPA,364202,0903010109,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,5,0,0,Sin servicio,Otro,No,No,No,Si,-13.068910000000017,-74.83157
HUANCAVELICA,ANGARAES,LIRCAY,RUEDAPATA,364211,0903010118,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-13.156898000000012,-74.72765199999998
HUANCAVELICA,ANGARAES,LIRCAY,CHIPANA,364228,0903010135,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,8,40,0,0,Sin servicio,Otro,No,No,No,Si,-13.16681299999999,-74.57613500000002
HUANCAVELICA,ANGARAES,LIRCAY,PELAPATA,364237,0903010145,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,65,63,178,0,0,Sin servicio,Otro,No,No,Si,No,-13.21796999999998,-74.65267699999998
HUANCAVELICA,ANGARAES,LIRCAY,PUCHCCOPATA,364256,0903010166,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,2,3,0,0,Sin servicio,Otro,No,No,No,Si,-13.034875999999997,-74.80701900000003
HUANCAVELICA,ANGARAES,LIRCAY,OCCOPATA,364261,0903010173,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,10,20,0,0,Sin servicio,Otro,No,No,Si,Si,-13.169511,-74.66940399999999
HUANCAVELICA,ANGARAES,LIRCAY,CHAUPIRACCA,364278,0903010193,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,14,43,0,0,Sin servicio,Otro,No,No,No,Si,-13.070842000000027,-74.836972
HUANCAVELICA,ANGARAES,LIRCAY,PUCHCA,364284,0903010201,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,9,0,0,Sin servicio,Otro,No,No,No,Si,-13.040752999999995,-74.74595799999997
HUANCAVELICA,ANGARAES,LIRCAY,ALANHUASI,364289,0903010206,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,6,0,0,Sin servicio,Otro,No,No,No,Si,-13.062310000000025,-74.77346699999998
HUANCAVELICA,ANGARAES,LIRCAY,GEONAPATA,364328,0903010250,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,8,0,0,Sin servicio,Otro,No,No,No,Si,-13.159150000000011,-74.64631300000002
HUANCAVELICA,ANGARAES,LIRCAY,ÑUÑUNQAYUQ,364335,0903010258,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-12.983630000000005,-74.81939499999999
HUANCAVELICA,ANGARAES,CCOCHACCASA,HUAYCCOHUASI,364444,0903040027,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-12.961243000000024,-74.83551799999998
HUANCAVELICA,CHURCAMPA,CHURCAMPA,CCOROHUAYA,366521,0905010069,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,3,7,3,7,Sin servicio,Otro,No,No,Si,Si,-12.76767000000001,-74.382162
HUANCAVELICA,CHURCAMPA,ANCO,MINAHUAYCCO,366550,0905020040,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,7,2,2,Sin servicio,Otro,No,Si,,,-12.627441999999974,-74.529627
HUANCAVELICA,CHURCAMPA,ANCO,AÑASCUCHO,366580,0905020073,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,Otro,No,No,No,Si,-12.664316999999983,-74.56628
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,INCA PUQUIO,366786,0905070018,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,16,0,0,Sin servicio,Otro,No,No,No,Si,-12.538532999999973,-74.55433
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,ACOMOCCO (ACCOMOCCO),366789,0905070021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-12.544482000000016,-74.547822
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,CHACHASPATA,366883,0905090043,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,5,10,0,0,Sin servicio,Otro,No,No,No,Si,-12.589249999999993,-74.46699000000001
HUANCAVELICA,CHURCAMPA,PACHAMARCA,SAN PABLO,366895,0905100004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,16,10,17,0,0,Sin servicio,Otro,No,No,Si,Si,-12.463435000000004,-74.46116699999999
HUANCAVELICA,CHURCAMPA,PACHAMARCA,VIZCACHA,366926,0905100036,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,10,0,0,Sin servicio,Otro,No,No,No,Si,-12.54948300000001,-74.474718
HUANCAVELICA,CHURCAMPA,COSME,ACCOERA,366969,0905110025,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-12.58494300000001,-74.64584500000001
HUANCAVELICA,CHURCAMPA,COSME,ACCOCCASA,366972,0905110028,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,7,0,0,Sin servicio,Otro,No,No,No,Si,-12.607743000000028,-74.60725200000002
HUANCAVELICA,HUAYTARA,CORDOVA,HUAICAS,367144,0906030040,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-14.031971999999996,-75.18200000000002
HUANCAVELICA,HUAYTARA,CORDOVA,JANJARPATA,367155,0906030051,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-14.042685000000006,-75.18668300000002
HUANCAVELICA,HUAYTARA,CORDOVA,LINDERO,367159,0906030055,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-14.04473200000001,-75.18687799999998
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,TAMBO CCASA,367210,0906040005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-13.536277999999982,-75.27615500000002
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,TOTORA,367217,0906040013,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,2,0,0,Sin servicio,Otro,No,No,No,Si,-13.539039000000002,-75.269541
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,ANCUQUICCA,367218,0906040014,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-13.540720000000022,-75.28818999999999
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,TOMACCOCHA,367223,0906040019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,3,8,0,0,Sin servicio,Otro,No,No,No,Si,-13.561187000000018,-75.31126499999999
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,HUAYRANI,367227,0906040024,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,5,0,0,Sin servicio,Otro,No,No,No,Si,-13.578899999999976,-75.33953500000001
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,PACCHACANCHA,367231,0906040029,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-13.577620000000024,-75.31565
HUANCAVELICA,HUAYTARA,QUERCO,WISCASUCANCHA,367909,0906080075,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,4,0,0,Sin servicio,Otro,No,No,No,Si,-13.879466999999977,-74.94261999999998
HUANCAVELICA,HUAYTARA,SAN ISIDRO,UCHPAJASA,368266,0906120038,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,3,8,0,0,Sin servicio,Otro,No,No,Si,Si,-14.023900000000026,-75.22151300000002
HUANCAVELICA,TAYACAJA,PAMPAS,OCCOBAMBA,368715,0907010034,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,54,5,5,0,0,Sin servicio,Otro,No,No,No,Si,-12.454988000000014,-74.8374
HUANCAVELICA,TAYACAJA,PAMPAS,ATAHUARA,368721,0907010041,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,7,20,0,0,Sin servicio,Otro,No,No,No,Si,-12.389490000000023,-74.87064800000002
HUANCAVELICA,TAYACAJA,QUICHUAS,TABLACHACA,369494,0907190006,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,5,15,0,0,Sin servicio,Otro,No,No,No,Si,-12.461734999999976,-74.78942799999999
HUANCAVELICA,TAYACAJA,QUICHUAS,TASTA CORRAL,369499,0907190011,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,10,0,0,Sin servicio,Otro,No,No,No,Si,-12.429779999999994,-74.78381000000002
HUANCAVELICA,TAYACAJA,QUICHUAS,JUNDO PAMPA,369506,0907190018,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,5,0,0,Sin servicio,Otro,No,No,No,Si,-12.454972999999995,-74.78029700000002
HUANUCO,HUANUCO,HUANUCO,CABRITOPAMPA,369733,100101,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,50,250,0,0,Sin servicio,Otro,No,No,Si,No,-9.91659199999998,-76.29455999999999
HUANUCO,HUANUCO,AMARILIS,LA ESPERANZA-SAN ANDRES,369742,1001020003,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,1250,1200,5000,0,0,Sin servicio,Otro,No,No,Si,Si,-9.895497999999975,-76.21960100000001
HUANUCO,HUANUCO,AMARILIS,CHALLHUACOCHA,369745,1001020006,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,10,0,0,Sin servicio,Otro,No,No,Si,No,-9.889022000000011,-76.20635900000002
HUANUCO,HUANUCO,AMARILIS,PAPAYAYOG,369753,1001020014,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,0,58,0,0,Sin servicio,Otro,No,No,Si,Si,-9.91900800000002,-76.16962799999999
HUANUCO,HUANUCO,AMARILIS,LA PEDROSA,369774,1001020039,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,0,55,0,0,Sin servicio,Otro,No,No,Si,Si,-9.901110000000017,-76.211863
HUANUCO,HUANUCO,AMARILIS,CHAMANUCRO,369775,1001020040,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,0,25,0,0,Sin servicio,Otro,No,No,Si,Si,-9.908594999999991,-76.18084599999997
HUANUCO,HUANUCO,AMARILIS,PICHIPAMPA,369801,1001020067,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,0,50,0,0,Sin servicio,Otro,No,No,No,Si,-9.994809999999973,-76.18705999999997
HUANUCO,HUANUCO,CHINCHAO,EXPEDICION,369813,1001030004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,35,0,0,Sin servicio,Otro,No,No,Si,Si,-9.502452000000005,-75.96916299999998
HUANUCO,HUANUCO,CHINCHAO,CAYUMBA CHICO,369815,1001030008,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,11,49,0,0,Sin servicio,Otro,No,No,No,Si,-9.496964999999989,-76.03425800000002
HUANUCO,HUANUCO,CHINCHAO,PARAISO,369830,1001030031,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,24,20,52,0,0,Sin servicio,Otro,No,No,Si,Si,-9.588671999999974,-76.06250999999997
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,PUMPUY,370719,1001130042,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,42,42,168,0,0,Sin servicio,Otro,No,No,Si,No,-9.806512999999995,-76.00818500000003
HUANUCO,DOS DE MAYO,MARIAS,APUPAMPA,371742,1003110114,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,9,28,0,0,Sin servicio,Otro,No,No,No,Si,-9.61217499999998,-76.514768
HUANUCO,DOS DE MAYO,SILLAPATA,ILAUROUCRO,372274,1003220073,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,0,7,0,0,Sin servicio,Otro,No,No,No,Si,-9.802174999999977,-76.76639699999998
HUANUCO,DOS DE MAYO,YANAS,TINGO PAMPA,372290,1003230002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,11,0,0,Sin servicio,Otro,No,No,Si,Si,-9.655012999999997,-76.71977500000003
HUANUCO,HUAMALIES,MONZON,PALTARAGRA,373185,1005070018,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,15,0,0,Sin servicio,Otro,No,No,Si,No,-9.277462000000014,-76.39907499999998
HUANUCO,HUAMALIES,MONZON,MONOPUNTA,373222,1005070056,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,18,0,0,Sin servicio,Otro,No,No,No,Si,-9.208219999999983,-76.34102000000001
HUANUCO,HUAMALIES,MONZON,PAUGAR,373232,1005070067,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,0,17,0,0,Sin servicio,Otro,No,No,No,Si,-9.281173000000024,-76.47632299999998
HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,COTOMONILLO,373580,1006020042,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,0,250,0,0,Sin servicio,Otro,No,No,Si,No,-9.173479999999984,-75.85622000000001
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,ALTO YACUSISA,373639,1006040034,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,0,120,0,0,Sin servicio,Otro,No,No,Si,No,-8.906383000000005,-76.06389000000001
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,ALTO CHIMBOTE,373654,1006040064,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,0,90,0,0,Sin servicio,Otro,No,No,Si,No,-8.890785999999991,-76.06593500000002
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,ALTO SANGAPILLA (SANGAPILLA),373655,1006040065,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,32,0,128,0,0,Sin servicio,Otro,No,No,No,Si,-8.951383000000021,-76.07856700000002
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,CERRO ALEGRE,373656,1006040066,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,0,60,0,0,Sin servicio,Otro,No,No,No,Si,-8.960500000000025,-76.15712000000002
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,AZUL DE MAGDALENA,373668,1006040098,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,40,0,0,Sin servicio,Otro,No,No,Si,No,-8.82371999999998,-76.19731999999999
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,LA PLAYA,373682,100604,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,0,55,0,0,Sin servicio,Otro,No,No,Si,Si,-9.103043000000014,-76.340734
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,SANTA ROSA,373685,100604,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,33,0,105,0,0,Sin servicio,Otro,No,No,Si,No,-9.103043000000014,-76.340734
HUANUCO,LEONCIO PRADO,LUYANDO,UNION LIBERTAD,373727,1006050044,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,34,34,167,0,0,Sin servicio,Otro,No,No,Si,Si,-9.312954999999988,-75.87867699999998
HUANUCO,LEONCIO PRADO,LUYANDO,PUENTE PIEDRA,373730,1006050047,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,41,39,184,0,0,Sin servicio,Otro,No,No,Si,No,-9.30916000000002,-75.87225999999998
HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,ASERRADERO,373834,1006080019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,55,200,0,0,Sin servicio,Otro,No,No,Si,No,-9.26146,-76.01259099999999
HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,LA ESPERANZA,373846,1006090010,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,94,92,248,0,0,Sin servicio,Otro,No,No,Si,No,-9.087555000000009,-76.02037100000001
HUANUCO,MARAÑON,CHOLON,JORGE CHAVEZ,374022,1007020087,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,120,90,350,0,0,Sin servicio,Otro,No,No,Si,Si,-8.433545999999978,-76.37830000000002
HUANUCO,PACHITEA,CHAGLLA,TAMBO DE VACA,374326,1008020054,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,21,20,83,0,0,Sin servicio,Otro,No,No,Si,Si,-9.873299999999972,-75.76257700000002
HUANUCO,PACHITEA,CHAGLLA,MONTEVIDEO,374367,1008020100,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,52,260,0,0,Sin servicio,Otro,No,No,Si,Si,-9.467679999999973,-75.87129299999998
HUANUCO,PACHITEA,CHAGLLA,SAN ANTONIO DE PUCAPLAYA,374409,100802,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,30,98,0,0,Sin servicio,Otro,No,No,Si,Si,-9.763693999999987,-75.76945899999998
HUANUCO,PUERTO INCA,HONORIA,DOS UNIDOS,374731,1009030022,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,69,67,359,0,0,Sin servicio,Otro,No,No,Si,Si,-8.753092999999978,-74.53334000000001
HUANUCO,PUERTO INCA,HONORIA,LOTE 2 DE VILLA MERCEDES,374739,1009030033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,45,45,85,0,0,Sin servicio,Otro,No,No,Si,Si,-8.672672999999975,-74.76773200000002
HUANUCO,PUERTO INCA,TOURNAVISTA,PROGRESO,374774,1009040021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,64,64,250,0,0,Sin servicio,Otro,No,No,Si,No,-9.039336999999989,-74.78105299999999
HUANUCO,LAURICOCHA,RONDOS,MITOPAMPA,375546,1010050111,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,0,50,0,0,Sin servicio,Otro,No,No,Si,No,-10.026747999999998,-76.70978000000002
HUANUCO,LAURICOCHA,RONDOS,ICHIMARCAN,375548,1010050114,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,15,0,0,Sin servicio,Otro,No,No,Si,Si,-10.017299999999977,-76.72121700000002
HUANUCO,YAROWILCA,CHAVINILLO,JEGNAPATAY,376324,1011010047,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,10,21,0,0,Sin servicio,Otro,No,No,Si,Si,-9.832640000000026,-76.604623
HUANUCO,YAROWILCA,PAMPAMARCA,SAN CRISTOBAL (TAURIPACAY),376705,1011070022,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,50,0,0,Sin servicio,Otro,No,No,No,Si,-9.72984200000002,-76.66941700000001
ICA,ICA,LA TINGUIÑA,MANCO CAPAC,376811,1101020002,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,0,160,0,0,Sin servicio,Otro,No,No,Si,No,-13.982977000000005,-75.69977499999999
ICA,ICA,LA TINGUIÑA,LA ESPERANZA,376814,1101020005,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,0,56,0,0,Sin servicio,Otro,No,No,Si,No,-13.985021000000017,-75.700358
ICA,ICA,LA TINGUIÑA,TACAMA,376818,1101020010,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,32,0,0,Sin servicio,Otro,No,Si,,,-14.001554999999996,-75.71581700000002
ICA,ICA,LA TINGUIÑA,CHALET,376819,1101020011,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,32,0,128,0,0,Sin servicio,Otro,No,Si,,,-14.00417299999998,-75.71843999999999
ICA,ICA,LA TINGUIÑA,FUNDICION ALTA,376820,1101020012,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,0,56,0,0,Sin servicio,Otro,No,Si,,,-14.003882999999973,-75.72618699999998
ICA,ICA,LA TINGUIÑA,LAS MERCEDES,376821,1101020014,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,52,0,208,0,0,Sin servicio,Otro,No,Si,,,-14.003315999999984,-75.71124500000002
ICA,ICA,LA TINGUIÑA,FERNANDO LEON DE VIVERO,376822,1101020015,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,0,240,0,0,Sin servicio,Otro,No,Si,,,-14.005755000000022,-75.71302700000001
ICA,ICA,LA TINGUIÑA,FUNDICION BAJA,376825,1101020018,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,24,0,96,0,0,Sin servicio,Otro,No,Si,,,-14.008548000000019,-75.72535699999997
ICA,ICA,LA TINGUIÑA,LA LOPEZ,376834,1101020029,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,0,600,0,0,Sin servicio,Otro,No,Si,,,-14.038834000000008,-75.72469000000001
ICA,ICA,LA TINGUIÑA,ALTO BUENOS AIRES,376836,1101020035,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,0,60,0,0,Sin servicio,Otro,No,No,Si,No,-13.99247600000001,-75.70325700000001
ICA,ICA,LA TINGUIÑA,SAN IDELFONSO,376842,1101020043,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,350,0,1400,0,0,Sin servicio,Otro,No,Si,,,-14.037243999999987,-75.71473300000002
