nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
ANCASH,BOLOGNESI,TICLLOS,RANCON,321030,0205150018,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,15,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-10.242976999999996,-77.177052
ANCASH,CASMA,CASMA,SANTA MELANIA,321637,0208010002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,34,0,116,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-9.446428000000026,-78.34161399999999
ANCASH,CASMA,COMANDANTE NOEL,TORTUGAS,321730,0208030002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2000,180,600,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-9.360457999999994,-78.40986700000002
ANCASH,HUARMEY,HUARMEY,TUQUILLO,322675,0211010020,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,58,0,65,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-10.019186999999988,-78.19430699999998
ANCASH,HUARMEY,HUARMEY,VISTA ALEGRE,322676,0211010021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,1100,0,3000,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-10.030950000000018,-78.16318000000001
ANCASH,SANTA,CHIMBOTE,MONTE CHIMBOTE,325669,0218010079,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,250,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-9.055417999999975,-78.56814100000003
ANCASH,SANTA,CACERES DEL PERU,PAUCATSI,325691,0218020018,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-8.90834000000001,-78.14667700000001
ANCASH,SANTA,CACERES DEL PERU,PISIN ALTO,325723,0218020053,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-8.961822999999981,-78.14624700000002
ANCASH,SANTA,NEPEÑA,MAQUINA VIEJA,326005,0218060009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,12,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-9.159715000000006,-78.24906700000003
ANCASH,SANTA,NEPEÑA,QUISQUE ALTO,326019,0218060024,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-9.164155999999991,-78.23972900000001
ANCASH,SANTA,NEPEÑA,LA CUMBRE,326026,0218060031,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-9.195042999999998,-78.46310499999998
ANCASH,SANTA,SAMANCO,VESIQUE,326039,0218070002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,48,10,62,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-9.211658,-78.48380800000001
ANCASH,SANTA,NUEVO CHIMBOTE,CAMPO VERDE,326090,0218090029,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,104,0,382,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-9.149636999999984,-78.45869399999998
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,HUAYLLAPUCCRO,328644,0303040054,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-14.439339000000018,-72.87443200000001
AREQUIPA,AREQUIPA,CAYMA,CHARCANI GRANDE,331215,0401030008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,0,24,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.261852999999974,-71.44671599999998
AREQUIPA,AREQUIPA,CERRO COLORADO,MORRO NEGRO,331223,0401040005,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,0,70,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Sin información,Sin información,-16.384597999999983,-71.59028
AREQUIPA,AREQUIPA,CERRO COLORADO,CERRO COLORADO CANTARILLAS,331225,0401040007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,0,78,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.379306999999983,-71.57768800000002
AREQUIPA,AREQUIPA,CERRO COLORADO,LOS CANTEROS,331227,0401040009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,237,0,474,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.404330000000016,-71.60424
AREQUIPA,AREQUIPA,CHIGUATA,IRRIGACION EL MISTI,331274,0401060040,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,35,70,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-16.39613300000002,-71.441937
AREQUIPA,AREQUIPA,LA JOYA,PROGRESO 48 (LA REPARTICION),331294,0401080019,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,220,0,650,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Sin información,Sin información,-16.529786,-71.78071499999999
AREQUIPA,AREQUIPA,LA JOYA,IRRIGACION LA CANO,331295,0401080021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,400,0,1939,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.54458299999999,-71.89214099999998
AREQUIPA,AREQUIPA,LA JOYA,VILLA HERMOSA,331298,0401080025,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,55,0,220,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.574765000000014,-71.89465999999999
AREQUIPA,AREQUIPA,LA JOYA,ALTO LA CANO,331303,0401080032,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,0,800,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.563229999999976,-71.89332000000002
AREQUIPA,AREQUIPA,LA JOYA,PUEBLO JOVEN SANTISIMA CRUZ,331304,0401080033,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,0,33,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Sin información,Sin información,-16.569705,-71.89713499999999
AREQUIPA,AREQUIPA,LA JOYA,VALLE ENCANTADO,331305,0401080035,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,112,0,336,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.58927699999998,-71.91363999999999
AREQUIPA,AREQUIPA,LA JOYA,RURAL SAN ISIDRO,331307,0401080037,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,150,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.577604000000008,-71.901069
AREQUIPA,AREQUIPA,LA JOYA,EL GRAN CHAPARRAL,331308,0401080038,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,120,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.591240000000028,-71.91375299999999
AREQUIPA,AREQUIPA,LA JOYA,PARAISO DEL CAMPESINO,331309,0401080039,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,240,0,960,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.593232,-71.91366699999998
AREQUIPA,AREQUIPA,LA JOYA,ASENTAMIENTO VI SAN CAMILO,331311,0401080042,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,129,0,516,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-16.686037,-71.885489
AREQUIPA,AREQUIPA,LA JOYA,LOS MEDALOS,331319,0401080053,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,12,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.620143999999982,-71.86695099999997
AREQUIPA,AREQUIPA,LA JOYA,CERRITO SAN PEDRO,331320,0401080054,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,0,85,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Sin información,Sin información,-16.483308000000022,-71.842805
AREQUIPA,AREQUIPA,LA JOYA,EL CRUCE,331322,0401080057,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,19,0,72,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Sin información,Sin información,-16.492290000000025,-71.84512999999998
AREQUIPA,AREQUIPA,LA JOYA,GRAN CHAPARRAL,331323,0401080058,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,113,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Sin información,Sin información,-16.49691999999999,-71.83080000000001
AREQUIPA,AREQUIPA,LA JOYA,IRRIGACION SAN CAMILO ASENTAMIENTO HUMANO 5,331325,0401080060,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,102,0,310,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.681997000000024,-71.90256399999998
AREQUIPA,AREQUIPA,LA JOYA,CENTRO DE SERVICIOS,331327,0401080062,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,0,450,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.68428499999999,-71.899746
AREQUIPA,AREQUIPA,LA JOYA,SANTA CRUZ,331330,0401080065,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,0,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.626778,-71.87282399999998
AREQUIPA,AREQUIPA,LA JOYA,IRRIGACION SAN ISIDRO ASENTAMIENTO 1 LATERAL C,331332,0401080067,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,0,199,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.566873999999984,-71.89574900000002
AREQUIPA,AREQUIPA,LA JOYA,IRRIGACION SAN ISIDRO ASENTAMIENTO 2,331333,0401080068,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,0,298,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.596253999999988,-71.91528699999998
AREQUIPA,AREQUIPA,LA JOYA,LA NUEVA ESPERANZA LATERAL VI LA CANO,331334,0401080069,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,0,60,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.558907999999974,-71.89513299999999
AREQUIPA,AREQUIPA,MOLLEBAYA,PAMPA DEL PAJONAL - ALCOSA,331347,0401110008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,400,200,317,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.513419999999996,-71.50398000000001
AREQUIPA,AREQUIPA,MOLLEBAYA,SEÑOR DE LOS MILAGROS,331349,0401110010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,40,100,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.503345000000024,-71.50804
AREQUIPA,AREQUIPA,MOLLEBAYA,EL MIRADOR DE MOLLEBAYA,331351,0401110012,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,50,131,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.514718000000016,-71.48601500000001
AREQUIPA,AREQUIPA,MOLLEBAYA,PAMPA BAJERA SANTAANA,331352,0401110014,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,25,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.493886999999972,-71.48004200000003
AREQUIPA,AREQUIPA,QUEQUEÑA,SAN ISIDRO LABRADOR,331418,0401150007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,34,9,9,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.55572699999999,-71.443378
AREQUIPA,AREQUIPA,QUEQUEÑA,CAMBRACA,331422,0401150013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.559335999999973,-71.43441000000001
AREQUIPA,AREQUIPA,QUEQUEÑA,PEREGRINOS DE CHAPI,331425,0401150016,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2000,1900,2000,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.524576000000025,-71.48323699999997
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,LA RITA,331454,0401180010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,6,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.382934999999975,-72.15365200000002
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,LA CANDIA,331458,0401180014,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.416166999999973,-72.16177199999998
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,PEÑA COLORADA,331486,0401190012,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,6,7,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.025548000000015,-71.05032899999998
AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,EL CRUCE,331691,0401210002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,7,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.41099300000002,-72.05438199999998
AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,AVICOLA LA JOYA,331705,0401210017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.51665300000002,-72.123242
AREQUIPA,AREQUIPA,UCHUMAYO,LA NUEVA MOLINA,331772,0401240042,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,750,0,400,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Sin información,Sin información,-16.433892000000014,-71.69307199999997
AREQUIPA,AREQUIPA,YARABAMBA,YARABAMBA,331823,0401270001,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1253,0,444,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.546739000000002,-71.47556300000002
AREQUIPA,AREQUIPA,YARABAMBA,LA BANDA,331828,0401270006,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,0,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.546402,-71.48391299999997
AREQUIPA,AREQUIPA,YARABAMBA,SANTA CECILIA-AMPLIACION ANEXO EL CERRO,331829,0401270008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,42,0,105,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.556438000000014,-71.473773
AREQUIPA,AREQUIPA,YARABAMBA,QUICHINIHUAYA,331830,0401270009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,16,0,48,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.56404500000002,-71.45866999999998
AREQUIPA,AREQUIPA,YARABAMBA,SAN ANTONIO,331832,0401270011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,260,0,650,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-16.570179999999993,-71.45471400000002
AREQUIPA,AREQUIPA,YARABAMBA,SANTA CECILIA,331836,0401270023,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,0,105,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.557380000000023,-71.47116
AREQUIPA,AREQUIPA,YARABAMBA,CHISNINO,331843,0401270038,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,15,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.596739000000014,-71.411631
AREQUIPA,AREQUIPA,YARABAMBA,PEÑAS NEGRAS,331844,0401270039,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,0,8,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-16.55125099999998,-71.48139099999997
AREQUIPA,AREQUIPA,YARABAMBA,AMPLIACION ANEXO EL CERRO,331845,0401270040,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,21,0,22,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.558583999999996,-71.47177799999997
AREQUIPA,AREQUIPA,YURA,SAN JERONIMO,331885,0401280041,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,3,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.29795999999999,-71.6449
AREQUIPA,AREQUIPA,YURA,LA PASCANA,331886,0401280042,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,80,0,328,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-16.280820000000006,-71.65373
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,SAN JOSE,331932,0402030002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,362,312,610,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.896085000000028,-73.189708
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,SANTA ROSA,331933,0402030004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,30,120,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.892536000000007,-73.19419299999998
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,EUGENIA,331934,0402030005,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,190,185,760,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.901679999999999,-73.19429000000002
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,MISKI,331935,0402030006,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,355,330,610,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-15.969336999999996,-73.19036
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,SECOCHA,331936,0402030007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,2173,2128,5119,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.982492999999977,-73.170615
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,INFIERNILLO,331937,0402030008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,12,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.004725000000008,-73.17787199999998
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,OCOTACA,331938,0402030010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.041398000000015,-73.16350499999999
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,LA TRANCA,331940,0402030013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.134187999999995,-73.17154799999997
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,PLATANAL,331941,0402030014,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,10,14,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.14908200000002,-73.16603800000001
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,ANCHALO,331943,0402030017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.213255000000004,-73.15265199999999
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,HUACAN,331944,0402030018,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,13,80,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.218759999999975,-73.16293999999999
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,SAN MARTIN,331945,0402030019,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,224,204,175,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.954812000000004,-73.20231799999999
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,SANTA RITA,331946,0402030021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,40,160,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.899350000000027,-73.19268
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,LA MILAGROSA,331947,0402030022,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,8,48,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-15.909780000000012,-73.19053000000002
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,ALTO SAN JOSE,331948,0402030023,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,38,160,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-15.892969999999991,-73.19536
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,LA PODEROSA,331949,0402030024,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,11,52,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-15.91552999999999,-73.18473999999998
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,CARLOS POTOCARRERO DONGO,331950,0402030025,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,500,500,2000,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.983216000000027,-73.17412200000001
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,VENADO,331951,0402030026,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,62,55,44,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.955197999999996,-73.177413
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,CAMINO REAL,331952,0402030027,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,16,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-15.899708999999973,-73.20633600000002
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,BOCA MINA,331953,0402030028,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,9,22,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.896302999999989,-73.19400999999999
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,CERRO BARROSO,331954,0402030029,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,10,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.059492999999975,-73.16765700000002
AREQUIPA,CAMANA,OCOÑA,HUANTAY,331997,0402060003,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,68,0,250,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-16.309529999999995,-73.13187299999998
AREQUIPA,CAMANA,OCOÑA,EL SOCIO,332013,0402060021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,18,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.466327999999976,-73.07277299999998
AREQUIPA,CAMANA,OCOÑA,HUARANGAL,332015,0402060023,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,0,30,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.276509999999973,-73.13437199999998
AREQUIPA,CAMANA,OCOÑA,BALNEARIO LA CALETA,332018,0402060027,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,10,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.48536999999999,-73.00211000000002
AREQUIPA,CAMANA,QUILCA,QUILCA,332022,0402070001,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,91,80,250,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.716977999999983,-72.42562400000003
AREQUIPA,CAMANA,QUILCA,LAS CUEVAS,332023,0402070002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,15,80,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.663385000000005,-72.61202800000001
AREQUIPA,CAMANA,QUILCA,LA VIRGEN,332024,0402070005,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.674759999999992,-72.54140000000001
AREQUIPA,CAMANA,QUILCA,PAMPA LAS CHILCAS,332025,0402070006,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.694968000000017,-72.47670799999997
AREQUIPA,CAMANA,QUILCA,LA CALETA (PUERTO MENOR DE QUILCA),332026,0402070008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,120,450,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.714906999999982,-72.435407
AREQUIPA,CAMANA,QUILCA,LA DEHEZA,332027,0402070009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,8,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.714116999999987,-72.42028299999998
AREQUIPA,CAMANA,QUILCA,HIGUERITAS,332028,0402070010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,7,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.708264999999983,-72.414695
AREQUIPA,CAMANA,QUILCA,PLATANAL,332031,0402070013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,5,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.671726999999976,-72.38989700000002
AREQUIPA,CAMANA,QUILCA,PAMPA BLANCA,332035,0402070017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,3,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.624847999999986,-72.29483299999998
