nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,conserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
AMAZONAS,UTCUBAMBA,YAMON,SANTA ROSA,318546,0107070006,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,38,36,114,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-6.003901999999982,-78.54258800000002
AMAZONAS,UTCUBAMBA,YAMON,PLAYA GRANDE,318547,0107070007,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,16,79,16,79,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-6.009900000000016,-78.54786999999999
AMAZONAS,UTCUBAMBA,YAMON,LUCERO ANDINO,318548,0107070008,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,6,27,5,28,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-6.006152999999983,-78.54812800000002
AMAZONAS,UTCUBAMBA,YAMON,PERLAMAYO,318550,0107070010,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,39,39,130,39,130,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-5.978562000000011,-78.495072
AMAZONAS,UTCUBAMBA,YAMON,NUEVO AMAZONAS,318557,0107070017,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,53,40,116,40,116,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-6.005105000000015,-78.49855500000001
AMAZONAS,UTCUBAMBA,YAMON,LA PIEDRA NEGRA,318565,0107070025,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,6,3,6,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-6.027688000000012,-78.53514799999999
AMAZONAS,UTCUBAMBA,YAMON,SANTA ROSA,318580,0107070041,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,38,36,114,36,114,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-5.97195499999998,-78.45306299999999
AMAZONAS,UTCUBAMBA,YAMON,EL PALTO,318581,0107070042,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,166,166,456,166,456,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-6.007113000000004,-78.49536499999999
ANCASH,HUARAZ,HUARAZ,HUANCA,318588,0201010006,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,8,8,8,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.520902999999976,-77.45118100000002
ANCASH,HUARAZ,HUARAZ,QUERAR,318597,0201010016,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.552607000000023,-77.51595600000002
ANCASH,HUARAZ,HUARAZ,HUACAPAMPA,318606,0201010026,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,1,2,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.54061999999999,-77.53554000000003
ANCASH,HUARAZ,HUARAZ,PURUSH,318614,0201010034,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,6,23,6,23,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.563105000000007,-77.45702
ANCASH,HUARAZ,HUARAZ,JACASHCA,318618,0201010038,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,0,200,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.56565999999998,-77.49428
ANCASH,HUARAZ,HUARAZ,ONCOYCANCHA,318620,0201010040,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,12,25,12,25,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.56534099999999,-77.45423299999999
ANCASH,HUARAZ,HUARAZ,PINAHUASI ALTO,318621,0201010041,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,32,29,95,29,95,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.564517000000023,-77.462041
ANCASH,HUARAZ,HUARAZ,PINAHUASI BAJO,318622,0201010042,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,16,60,16,60,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.562905,-77.47662600000001
ANCASH,HUARAZ,HUARAZ,PAMPAMARCA,318635,0201010056,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,8,4,8,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.592584999999985,-77.49979000000002
ANCASH,HUARAZ,HUARAZ,ARARCOCHA,318640,0201010061,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,19,19,60,19,60,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.59341999999998,-77.54195900000002
ANCASH,HUARAZ,HUARAZ,MUCHCAPO,318642,0201010063,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,28,10,28,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.597395000000006,-77.50010700000001
ANCASH,HUARAZ,HUARAZ,HUISCORMASHANAN,318643,0201010064,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,12,4,10,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.593956999999989,-77.500069
ANCASH,HUARAZ,HUARAZ,CHICURURI,318645,0201010066,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,22,20,70,22,70,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.61659800000001,-77.47288099999997
ANCASH,HUARAZ,HUARAZ,HUINCHUS,318647,0201010068,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,10,43,10,43,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.594257000000027,-77.519856
ANCASH,HUARAZ,HUARAZ,SHUYURURI,318648,0201010069,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,19,19,60,19,60,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.602386000000024,-77.54021
ANCASH,HUARAZ,HUARAZ,OQUIPARA,318652,0201010073,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,28,24,42,24,42,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.602090999999973,-77.52508
ANCASH,HUARAZ,HUARAZ,UCHUCUSHCA,318653,0201010074,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,0,200,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.60727700000001,-77.52908500000001
ANCASH,HUARAZ,HUARAZ,HUAYO MALLQUI,318659,0201010081,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,38,33,115,33,115,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.60721000000001,-77.51594999999998
ANCASH,HUARAZ,HUARAZ,TUMARIA,318661,0201010083,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,23,70,23,70,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.613392999999974,-77.51563900000002
ANCASH,HUARAZ,HUARAZ,TUCUHUAIN,318670,0201010092,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,6,20,6,20,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.618471,-77.486717
ANCASH,HUARAZ,HUARAZ,HUARGUEY,318672,0201010094,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,6,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.619053000000008,-77.49301200000002
ANCASH,HUARAZ,HUARAZ,MALLALLAC,318674,0201010096,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,26,40,26,40,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.622764000000018,-77.50472500000001
ANCASH,HUARAZ,HUARAZ,PUTACA,318680,0201010102,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,6,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.638013999999998,-77.50630699999999
ANCASH,HUARAZ,HUARAZ,PARCO,318681,0201010103,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,4,12,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.644513000000018,-77.50650300000001
ANCASH,HUARAZ,HUARAZ,CONCHIPATA,318682,0201010104,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,13,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.641896999999972,-77.50830400000001
ANCASH,HUARAZ,HUARAZ,JIRCAHUAIN,318686,0201010108,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,22,20,35,20,35,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.612412000000006,-77.51238799999999
ANCASH,HUARAZ,HUARAZ,CASHACANCHA,318696,0201010118,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,20,20,20,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.521777999999983,-77.44979999999998
ANCASH,HUARAZ,HUARAZ,JATUN JANCU,318697,0201010119,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,8,40,40,40,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.519774999999981,-77.43317300000001
ANCASH,HUARAZ,HUARAZ,TZUNTA RURI,318699,0201010121,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,8,8,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.534959000000015,-77.47477700000002
ANCASH,HUARAZ,HUARAZ,SEÑOR DE LOS MILAGROS,318707,0201010129,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,13,27,13,27,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.56811399999998,-77.49457999999998
ANCASH,HUARAZ,HUARAZ,HUANTZA,318708,0201010130,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,23,20,30,20,30,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.569142999999997,-77.496558
ANCASH,HUARAZ,HUARAZ,CACHIPUCRO,318712,0201010136,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,15,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.634779999999978,-77.51432
ANCASH,HUARAZ,HUARAZ,JACRASHUAIN,318719,0201010143,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,2,5,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.598521000000005,-77.52181100000001
ANCASH,HUARAZ,HUARAZ,HATUN ZANJA,318721,0201010145,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,9,23,9,23,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.599513000000002,-77.52330799999999
ANCASH,HUARAZ,HUARAZ,OCOPAMPA,318722,0201010146,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,3,8,3,8,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.599092999999982,-77.52069
ANCASH,HUARAZ,HUARAZ,MASHUAN,318726,0201010151,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,62,62,300,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.594150000000013,-77.521000000000015
ANCASH,HUARAZ,HUARAZ,MARAVILLA,318728,0201010153,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.61808000000002,-77.50288
ANCASH,HUARAZ,HUARAZ,SEÑOR DE MAYO,318731,0201010156,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,0,5,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.548085000000015,-77.525466
ANCASH,HUARAZ,HUARAZ,MINAS,318734,0201010159,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,14,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.623936000000015,-77.501286
ANCASH,HUARAZ,HUARAZ,CALLPAPUNTA,318740,0201010165,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,15,45,15,45,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.616334999999992,-77.51509099999998
ANCASH,HUARAZ,HUARAZ,NUEVA ESPERANZA,318741,0201010166,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,120,0,600,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.618232999999975,-77.50963000000002
ANCASH,HUARAZ,COCHABAMBA,YURMA,318752,0201020003,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,28,6,28,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.410442999999987,-77.85536300000001
ANCASH,HUARAZ,COCHABAMBA,HUANCA,318754,0201020005,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.46978200000001,-77.820698
ANCASH,HUARAZ,COCHABAMBA,QUINUAPAMPA,318755,0201020006,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,25,6,25,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.417862000000014,-77.858702
ANCASH,HUARAZ,COCHABAMBA,CARHUAC,318763,0201020014,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,3,3,3,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.458563000000026,-77.82835299999999
ANCASH,HUARAZ,COCHABAMBA,ANASCATAC,318766,0201020017,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,16,15,55,15,45,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.459952999999985,-77.81757800000003
ANCASH,HUARAZ,COCHABAMBA,USHNO,318767,0201020018,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,2,2,2,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.464707999999973,-77.82836500000002
ANCASH,HUARAZ,COCHABAMBA,MATAMARCA,318773,0201020024,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,10,1,3,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.441708000000006,-77.87749200000002
ANCASH,HUARAZ,COCHABAMBA,ALLPAQUITA,318777,0201020028,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,3,3,3,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.463056999999992,-77.827767
ANCASH,HUARAZ,COCHABAMBA,TAYACOTO,318778,0201020029,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,13,4,13,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.459892000000025,-77.82239499999997
ANCASH,HUARAZ,COCHABAMBA,ICHIC IRCA,318779,0201020030,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,6,2,6,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.462679999999978,-77.81685800000002
ANCASH,HUARAZ,COCHABAMBA,QUESHQUI,318784,0201020035,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,7,6,7,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.458022000000028,-77.85481499999997
ANCASH,HUARAZ,COCHABAMBA,ICHIC CUNCO,318785,0201020036,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,5,5,5,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.450227999999981,-77.86254500000001
ANCASH,HUARAZ,COCHABAMBA,CULLASH IRCA,318787,0201020038,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,3,3,3,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.465719999999976,-77.91301299999998
ANCASH,HUARAZ,COCHABAMBA,HUACHIN,318790,0201020041,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,10,2,10,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.470664999999997,-77.85702199999997
ANCASH,HUARAZ,COCHABAMBA,MALVAS,318794,0201020046,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,8,8,8,8,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.465314999999975,-77.81586800000002
ANCASH,HUARAZ,COCHABAMBA,COLLQUEK,318795,0201020047,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,2,2,2,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.465295000000026,-77.81338499999998
ANCASH,HUARAZ,COCHABAMBA,CHINCHE,318796,0201020048,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,12,5,12,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.467851999999993,-77.83767799999998
ANCASH,HUARAZ,COCHABAMBA,PASHUL,318799,0201020051,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,5,5,5,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.470522000000017,-77.915663
ANCASH,HUARAZ,COCHABAMBA,PAMPAYOC,318804,0201020056,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,7,7,7,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.482230000000015,-77.80990000000003
ANCASH,HUARAZ,COCHABAMBA,ANTA,318805,0201020057,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.481992999999989,-77.82034499999997
ANCASH,HUARAZ,COCHABAMBA,PAMPAP,318808,0201020061,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,14,8,21,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.481088,-77.81251700000001
ANCASH,HUARAZ,COCHABAMBA,MACHCAPAMPA,318809,0201020062,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,9,3,9,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.487567000000013,-77.82467000000003
ANCASH,HUARAZ,COCHABAMBA,URAPAMPA,318820,0201020074,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,8,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.431131999999991,-77.87869699999999
ANCASH,HUARAZ,COCHABAMBA,YAMTAC,318822,0201020076,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,7,2,7,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.468372999999985,-77.830397
ANCASH,HUARAZ,COCHABAMBA,TICLLACSHANCA,318825,0201020079,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,3,3,3,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.493162999999981,-77.82883700000002
ANCASH,HUARAZ,COCHABAMBA,HUARACUAIN,318829,0201020083,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,1,1,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.492638,-77.86436700000002
ANCASH,HUARAZ,HUANCHAY,CARCAM,318877,0201040022,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,6,20,6,20,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.723343,-77.82634999999999
ANCASH,HUARAZ,HUANCHAY,MACHUCAS,318882,0201040027,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,3,2,3,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.72833300000002,-77.81660199999999
ANCASH,HUARAZ,HUANCHAY,PISHAN,318893,0201040038,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,28,26,41,26,41,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.736683000000028,-77.84894800000001
ANCASH,HUARAZ,HUANCHAY,LLACLLIN,318897,0201040042,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,6,3,6,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.737737999999979,-77.81123200000002
ANCASH,HUARAZ,HUANCHAY,RAYPA ALTA,318900,0201040045,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,73,52,173,73,173,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.742410000000007,-77.86884199999997
ANCASH,HUARAZ,HUANCHAY,VILCA,318901,0201040046,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,9,3,9,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.742222000000027,-77.88602500000002
ANCASH,HUARAZ,HUANCHAY,SHINCULL,318910,0201040055,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,11,5,8,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.736112999999989,-77.831955
ANCASH,HUARAZ,HUANCHAY,MOLINO,318926,0201040072,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,10,4,10,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.73802999999998,-77.85771999999997
ANCASH,HUARAZ,HUANCHAY,HUISHLLAC,318927,0201040073,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,6,18,9,18,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.736096999999972,-77.87549000000001
ANCASH,HUARAZ,HUANCHAY,COLCAPAMPA,318928,0201040074,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,8,4,7,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.738571999999976,-77.87615299999999
ANCASH,HUARAZ,INDEPENDENCIA,SANTA ROSA,318992,0201050010,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,90,90,380,90,380,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.456838000000005,-77.53886799999998
ANCASH,HUARAZ,INDEPENDENCIA,SANTA ROSA ALTA,319018,0201050036,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,35,140,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.494354999999985,-77.51129500000002
ANCASH,HUARAZ,INDEPENDENCIA,ICHIC RURI,319020,0201050039,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,23,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.499840000000006,-77.49905999999999
ANCASH,HUARAZ,INDEPENDENCIA,TISHCO,319021,0201050040,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,0,27,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.492151999999976,-77.503061
ANCASH,HUARAZ,INDEPENDENCIA,UCRUMARAN,319023,0201050042,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,27,0,108,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.499932000000001,-77.50732199999999
ANCASH,HUARAZ,INDEPENDENCIA,PUMPAC,319029,0201050049,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,23,0,69,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.503492999999992,-77.50422700000001
ANCASH,HUARAZ,INDEPENDENCIA,TUKIPAYOC,319034,0201050055,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,0,54,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.501556999999991,-77.47888999999998
ANCASH,HUARAZ,INDEPENDENCIA,SHANCAYAN ALTO (SHANCAYAN),319035,0201050056,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,327,0,1625,180,327,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.508287999999993,-77.52432099999999
ANCASH,HUARAZ,INDEPENDENCIA,COCHAPAMPA,319037,0201050058,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,60,240,60,240,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.513356999999985,-77.53906
ANCASH,HUARAZ,INDEPENDENCIA,SEÑOR DE MAYO,319047,0201050068,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,12,40,12,40,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.520083999999997,-77.55970000000002
ANCASH,HUARAZ,INDEPENDENCIA,SAN NICOLAS DE PACCHA,319048,0201050069,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,45,145,45,143,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.517468000000008,-77.54805699999997
ANCASH,HUARAZ,INDEPENDENCIA,NUEVA ESPERANZA,319062,0201050083,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,42,15,60,13,52,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-9.533808000000022,-77.595191
ANCASH,HUARAZ,INDEPENDENCIA,SAN ANTONIO,319074,0201050095,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,28,23,50,23,50,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.57261699999998,-77.56542999999999
ANCASH,HUARAZ,INDEPENDENCIA,LABORRURI,319075,0201050096,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,21,70,21,70,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.555348999999978,-77.601519
ANCASH,HUARAZ,INDEPENDENCIA,HORNUYOC,319079,0201050100,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,2,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.547348999999997,-77.564393
ANCASH,HUARAZ,INDEPENDENCIA,ORCON,319081,0201050102,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,0,6,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.445875999999998,-77.537599
ANCASH,HUARAZ,INDEPENDENCIA,HUALLCOPAMPA,319082,0201050104,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,13,32,13,32,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-9.456901000000016,-77.55276900000001
ANCASH,HUARAZ,INDEPENDENCIA,CUYAR,319083,0201050105,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,12,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.463044000000025,-77.57349699999997
ANCASH,HUARAZ,INDEPENDENCIA,COLLANA BAJO,319084,0201050108,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,65,62,190,62,190,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-9.47204099999999,-77.54370999999998
ANCASH,HUARAZ,INDEPENDENCIA,ANQUIPAMPA,319085,0201050109,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,18,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.469407999999987,-77.518936
ANCASH,HUARAZ,INDEPENDENCIA,PUCARAPAMPA,319086,0201050110,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,9,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-9.467179999999985,-77.51700499999998
